Barcode,Name,Sales Price,Sales Description,Description for the website,Origin,Website Product Category,barcode_norm,expiration_date,date_repaired
4262396735355,Tahini HUNKAR,9.00,600g,,,Sirupai - džemai - uogienės - sezamo pasta,4262396735355,,
4262396735348,Tahini HUNKAR,6.00,300g,,,Sirupai - džemai - uogienės - sezamo pasta,4262396735348,,
4262396735065,Tahini Halva HUNKAR,5.00,300g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),4262396735065,,
8692594008337,Tahini Halva Pistachio TUNAS,7.99,450g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8692594008337,,
8692594006852,Tahini Halva TUNAS ,5.50,350g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8692594006852,,
8692594006869,Tahini Halva With Cocoa TUNAS,5.90,350g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8692594006869,,
8692594006876,Tahini Halva With Pistachio TUNAS,6.90,350g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8692594006876,,
4262457390851,Tahini Halva su Kakava KEYFS,3.50,300g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),4262457390851,,
4260637868343,Tahini Halva su lazdyno riešutų ALIBABA,5.90,350g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),4260637868343,,
4262396735072,Tahini Halva with Cocoa HUNKAR,4.00,300g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),4262396735072,,
8692594008320,"Tahini Halva with Cocoa TUNAS_x000D_
",4.50,450g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8692594008320,,
4262396735089,Tahini Halva with Pistachio HUNKAR,5.90,300g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),4262396735089,,
8692594008368,Tahini Halva with Pistachio TUNAS,8.49,450g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8692594008368,,
8692594008313,Tahini Halva with Vanilla Flavoured TUNAS,6.90,450g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8692594008313,,
5411944363987,Tahini SEBAHAT,9.00,550g,,,Sirupai - džemai - uogienės - sezamo pasta,5411944363987,,
8692594002014,Tahini TUNAS,5.95,300g,,,Sirupai - džemai - uogienės - sezamo pasta,8692594002014,,
8692594006654,Tahini TUNAS,9.00,600g,,,Sirupai - džemai - uogienės - sezamo pasta,8692594006654,,
8852646114007,Tamarin Paste,5.00,400g,,,,8852646114007,,
71622110500,Tamarind jam PHILIPPINE,3.99,300g,,,,71622110500,,
8852646014352,Tamarind paste 435ml,5.50,430g,,,,8852646014352,,
8852646022500,Tamarind paste THAI DANCER,3.59,250ml,,,,8852646022500,,
4262396730282,Tamsios Kvietines Kruopos HUNKAR,4.90,1000g,,,,4262396730282,,
4027394001181,Tandoori Lavash YAYLA,2.65,400g,,,,4027394001181,,
8852646444548,Tapioca pearls THAI DANCER,2.80,454g,,,,8852646444548,,
8690516500013,Tarhana soup mixture PIYALE,0.75,65g,,,,8690516500013,,
8710605030938,Tasty Fried Onion GO TAN,4.90,100g,,,,8710605030938,,
4770477227922,Tauras Gira,1.49,500ml,,,,4770477227922,,
8692952145131,Tea Glass & Plate Set +Gift Sugar Bowl LAV,30.00,12pcs,,,,8692952145131,,
8692952190742,Tea Glass & Plate Set LAV ,29.90,12pcs,,,,8692952190742,,
8692952000157,Tea Glass LAV,5.50,,,,,8692952000157,,
8718403925968,Tea cup and plate set BRICARD,16.90,12vnt.,,,,8718403925968,,
6213042471057,Tea from the common cold CHAMAIN,2.70,36g,,,,6213042471057,,
8692952079320,Tea glass plates LAV,3.75,6vnt.,,,,8692952079320,,
8693357366909,Tea glass plates PAŞABAHÇE,5.50,6vnt.,,,,8693357366909,,
680678075229,Tea glasses Ince Belli PAŞABAHÇE,7.50,6vnt.,,,,680678075229,,
8693357009165,Tea glasses Sylvana PAŞABAHÇE,5.50,6vnt.,,,,8693357009165,,
8850030110468,Tempura Batter Mix LOBO,2.40,150g,,,,8850030110468,,
4772122002342,Tempura Oriental Frumen,3.00,500g,,,,4772122002342,,
4772122002359,Tempura Oriental Frumen,1.75,100g,,,,4772122002359,,
5903707849833,Teriyaki Sauce ASIA KITCHEN,4.90,150ml,,,Padažai - pastos ir užtepėlės,5903707849833,,
8850030171513,Teriyaki Sauce Mix  LOBO,3.45,50g,,,Padažai - pastos ir užtepėlės,8850030171513,,
8852646502002,Teriyaki mayo padažas THAI DANCER,4.60,250ml,,,,8852646502002,,
4902856453121,Teriyaki sauce (marinated Soy) MORITA,3.49,185g,,,Padažai - pastos ir užtepėlės,4902856453121,,
4260193512131,Teslos lakstai YOREM,5.50,360g,,,,4260193512131,,
8717703795226,Tešlos lapai baklavai MIRAS,5.70,480g,,,,8717703795226,,
8710819003346,Thai garlic sauce GALA,3.49,520g,,,Padažai - pastos ir užtepėlės,8710819003346,,
4027394003499,Threaded cheese Çeçil YAYLA,8.70,250g,"Çeçil siūlinis sūris yra pagamintas iš pasterizuoto karvės pieno, nėra labai riebus. Jo skonis sūrus, savo konsistencija Çeçil primena mocarelą arba plėšomą sūrį.",,,4027394003499,,
4027394003789,Threaded cheese Çeçil YAYLA,11.95,400g,"Çeçil siūlinis sūris yra pagamintas iš pasterizuoto karvės pieno, nėra labai riebus. Jo skonis sūrus, savo konsistencija Çeçil primena mocarelą arba plėšomą sūrį.",,,4027394003789,,
8691460000307,Threaded halva with vanilla and cocoa IPEK,4.50,170g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8691460000307,,
8720387052059,Three-colored couscous SENS MAROC,11.50,900g,,,,8720387052059,,
4260361831392,Thyme FRUTLITA,9.00,500g,,,,4260361831392,,
8717552025260,Thyme GÜLCAN,2.40,70g,,,,8717552025260,,
4262396732354,Thyme HUNKAR,4.20,30g,,,,4262396732354,,
8697407197383,Tirpi anansų skonio arbata OTTOMAN,4.00,250g,,,Arbata - kava / Vaisinė arbata,8697407197383,,
5412294000089,Tirpi arbata su cinamonu SARAY,3.75,200g,,,,5412294000089,,
5412294000096,Tirpi liepžiedžių arbata SARAY,3.65,200g,,,,5412294000096,,
8697407197505,Tirpi obuolių arbata OTTOMAN,3.60,250g,,,Arbata - kava / Vaisinė arbata,8697407197505,,
86974071944366,Tirpi obuolių arbata OTTOMAN,4.79,300g,,,Arbata - kava / Vaisinė arbata,86974071944366,,
8680168003147,Tiulio sijono ir plaukų puošmenos komplektas 0-2metams,9.09,1vnt.,,,,8680168003147,,
4607016312835,Tkemali BBQ sauce KINTO,3.50,300g,,,Padažai - pastos ir užtepėlės,4607016312835,,
20243135,Toffee & Nuts MISTER CHOC,2.99,125g,,,,20243135,,
8690530204492,Toilet Paper SELPAK,4.75,250g,,,,8690530204492,,
8850030190590,Tom Ka paste LOBO,6.49,400g,,,,8850030190590,,
8858744800040,Tom Kha Paste KANOKWAN,1.30,50g,,,,8858744800040,,
8853662044705,Tom Yum Paste FLYING GOOSE BRAND,2.50,195g,,,,8853662044705,,
8850030190606,Tom Yum Paste LOBO,4.85,400g,,,,8850030190606,,
4770569915386,Tomato Juice GRANINI,1.89,250ml,,,,4770569915386,,
8691573033308,Tomato Paste BURCU,2.90,320g,,Turkey,,8691573033308,,
8693891195843,Tomato Paste ONCU,5.45,6.00,,Turkey,,8693891195843,,
4868046130657,Tomato Sauce (Spicy) GRUZIJOS SKONIS,2.90,330g,,,Padažai - pastos ir užtepėlės,4868046130657,,
8410416501503,Tomato Sauce IAN,10.00,4000g,,,Padažai - pastos ir užtepėlės,8410416501503,,
8001060020894,Tomato and chili sauce SACLA,3.50,420g,,,Padažai - pastos ir užtepėlės,8001060020894,,
8001060020917,Tomato and garlic sauce SACLA,3.45,420g,,,Padažai - pastos ir užtepėlės,8001060020917,,
4027394010046,Tomato and paprika paste YAYLA,3.99,600g,,,,4027394010046,,
8691573004995,Tomato and pepper paste BURCU,4.50,600g,,,,8691573004995,,
869389119609,Tomato and pepper paste ÖNCÜ,9.50,700g,,,,869389119609,,
8691573071690,Tomato juice BURCU 700g,3.33,700g,,,,8691573071690,,
8691573001260,Tomato paste BURCU,7.50,600g,,Turkey,,8691573001260,,
8691573003165,Tomato paste BURCU,6.80,1600g,,,,8691573003165,,
8691573001192,Tomato paste without salt BURCU,3.00,410g,,Turkey,,8691573001192,,
8691573001215,Tomato paste without salt BURCU,2.00,200g,,Turkey,,8691573001215,,
8693891196093,Tomato paste ÖNCÜ,9.50,700g,,,,8693891196093,,
8691573181238,Tomato sauce BURCU,1.99,700g,,,Padažai - pastos ir užtepėlės,8691573181238,,
5901549802009,Tortilijos 18vnt TURKO,6.90,1080g,,,,5901549802009,,
5904405407370,Tortilijos ALIBABA,7.90,,,,,5904405407370,,
4760062103533,Tradicinė Azerbaidžano arbata AZERÇAY,8.00,100g,,,,4760062103533,,
8690529520497,Traditional white soap DALAN,3.50,600g,,,Pramoninės prekės - higienos priemonės,8690529520497,,
8680618036213,Treninginės kelnės 18-24mėn,8.10,1vnt.,,,,8680618036213,,
8680618036015,Treninginės kelnės naujagimiui,8.10,1vnt.,,,,8680618036015,,
8717703795066,Triangle Pastry Leaves MIRAS,5.30,360g,,,,8717703795066,,
8690629440930,Trilece dessert mixture DR.OETKER,3.70,315g,,,,8690629440930,,
8690629441777,Trilece with blackberry sauce DR. OETKER,3.99,315g,,,Padažai - pastos ir užtepėlės,8690629441777,,
8683923629019,Triušis-Saldainiai žindukas su vaisiais OZIBOX,1.49,32g,,,,8683923629019,,
4779051660278,Tropical Punch Flavour PRIME,0.99,500ml,,,,4779051660278,,
8852646131509,Tropinis mangostano ir cili padazas THAI DANCER,3.50,150ml,,,,8852646131509,,
8001876048549,Truffle Flavored Olive Oil COLAVITA,6.95,250ml,,Italy,Actas - aliejus / Aliejus,8001876048549,,
8033993044845,Truffle Hot Chilli Sauce TARTUFL,7.90,100ml,,,Padažai - pastos ir užtepėlės,8033993044845,,
8036217,Truffle pesto SACLA,3.90,90g,,,,8036217,,
6191529000733,Tunisia Date SALAMMKO,5.49,500g,,,,6191529000733,,
6191529000498,Tunisia Date SALAMMKO,4.49,500g,,,,6191529000498,,
6191529000313,Tunisia Date SALAMMKO,7.50,,,,,6191529000313,,
6191529000351,Tunisia Dates  SALAMMKO,2.99,400g,,,,6191529000351,,
6191529000078,Tunisia Dates  SALAMMKO,1.50,200g,,,,6191529000078,,
6191529000092,Tunisia Dates  SALAMMKO,1.99,200g,,,,6191529000092,,
6191529000573,Tunisia Dates  SALAMMKO,2.99,400g,,,,6191529000573,,
6191529000481,Tunisia Datules LPDS,6.90,1000g,,,,6191529000481,,
4260467591718,Turkey Salami DESTAN,3.99,400g,,,,4260467591718,,
4027394007275,Turkey sausage FULYA,3.99,400g,,,,4027394007275,,
8690394212015,Turkish Coffe Machine FAKIR,110.00,,,,Pramoninės prekės - higienos priemonės / Pramoninės prekės,8690394212015,,
8718403938531,Turkish Coffee & Espresso Set BRICARD,59.99,12pcs,,,Pramoninės prekės - higienos priemonės / Pramoninės prekės,8718403938531,,
8718403938524,Turkish Coffee & Espresso Set BRICARD ,55.99,12pcs,,,Pramoninės prekės - higienos priemonės / Pramoninės prekės,8718403938524,,
8718403938517,Turkish Coffee Cup BRICARD,9.90,12pcs,,,Pramoninės prekės - higienos priemonės / Pramoninės prekės,8718403938517,,
8697217841216,Turkish Cotton Candy Pomegranate Flavoured USAS,4.00,220g,,,,8697217841216,,
8697217084132,Turkish Cotton Candy USAS,3.10,220g,,,,8697217084132,,
8697217841223,Turkish Cotton Candy Watermelon Flavoured USAS,3.50,220g,,,,8697217841223,,
8697217083722,Turkish Cotton Candy With Chocolate Cover USAS,5.50,250g,,,,8697217083722,,
8697217083715,Turkish Cotton Candy with Pistachio USAS,5.00,250g,,,,8697217083715,,
8697217084125,Turkish Cotton Candy with Pistachio USAS,4.90,220g,,,,8697217084125,,
8697217083708,Turkish Cotton Candy with Vanilla USAS,4.00,250g,,,,8697217083708,,
8693641090374,Turkish Delight Mix AVSARLAR,8.99,500g,,Turkey,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8693641090374,,
8693641090206,Turkish Delight Mix AVSARLAR ,7.90,600g,,Turkey,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8693641090206,,
8693641090381,Turkish Delight Mix AVSARLAR ,10.00,500g,,Turkey,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8693641090381,,
8693641090428,Turkish Delight Mix AVSARLAR ,10.00,600g,,Turkey,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8693641090428,,
8693641080153,Turkish Delight Special Mix AVSARLAR,8.90,350g,,Turkey,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8693641080153,,
5411944364946,Turkish Delight With Caramel Flavour and Pistachios SEBAHAT,8.00,320g,,Turkey,Saldumynai (chalva - lokumas - šokoladas - batonėliai),5411944364946,,
5411944100902,Turkish Delight With Carrot and Pistachios SEBAHAT,7.90,300g,,Turkey,Saldumynai (chalva - lokumas - šokoladas - batonėliai),5411944100902,,
5411944364960,Turkish Delight With Chocolate Flavour and Hazelnuts SEBAHAT,5.90,300g,,Turkey,Saldumynai (chalva - lokumas - šokoladas - batonėliai),5411944364960,,
5411944105600,Turkish Delight With Lemon SEBAHAT ,6.99,320g,,Turkey,Saldumynai (chalva - lokumas - šokoladas - batonėliai),5411944105600,,
5411944105235,Turkish Delight With Pistachio PERAM,8.80,360g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),5411944105235,,
8697217002044,Turkish Delight With Pistachio USAS,8.50,350g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8697217002044,,
8697217002051,Turkish Delight with Hazelnut USAS,7.50,350g,,Turkey,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8697217002051,,
8697217004246,Turkish Delight with Nuts & Pistachio and Pomegranate flavored DERMANN,9.00,300g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8697217004246,,
8697217001924,Turkish Delight with Pistachio & Hazelnut & Walnut USAS,2.90,350g,,Turkey,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8697217001924,,
8697217001979,Turkish Delight with Pistachio USAS,8.90,350g,,Turkey,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8697217001979,,
8697217002105,Turkish Delight with Rose & Lemon USAS,7.50,350g,,Turkey,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8697217002105,,
8697217002013,Turkish Delight with Rose USAS ,6.50,350g,,Turkey,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8697217002013,,
8697217002068,Turkish Delight with Walnuts USAS,8.00,350g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8697217002068,,
8697217001917,Turkish Delight with double Pistachio and Pomegranate USAS,3.90,350g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8697217001917,,
8682631802066,Turkish Dibek Coffe KAHYA,6.90,250g,,,Arbata - kava / Kava,8682631802066,,
8691837010007,Turkish Manti with soya filling HASTEL,2.40,250g,"Paruošimas: pakuotės turinį suberti į 800ml verdančio vandens, virti 10-15 minučių kelis kartus pamaišant.",,,8691837010007,,
8691837099903,Turkish Manti with soya filling HASTEL,4.65,500g,"Paruošimas: pakuotės turinį suberti į 1000ml verdančio vandens, virti 10-15 minučių kelis kartus pamaišant.",,,8691837099903,,
8682631802028,Turkish Menengic coffee KAHYA,6.50,200g,,,Arbata - kava / Kava,8682631802028,,
4262396736239,Turkish Tortillini -manti HUNKAR,5.99,500g,,,,4262396736239,,
8690719112969,Turkish black tea Gurme DOĞUŞ,9.50,500g,,,Arbata - kava / Juodoji arbata,8690719112969,,
8690719100799,Turkish black tea Tiryaki DOĞUŞ,6.75,500g,"„Tiryaki“ turkiškai reiškia aistrą, ir būtent jos šioje arbatoje gausu. Aukšta kokybė, ypatingas skonis ir neprilygstamas aromatas daro šią arbatą išskirtine. Be priedų ir pesticidų, ši arbata apibūdina turkų svetingumą ir meilę arbatai.",,Arbata - kava / Juodoji arbata,8690719100799,,
8690719111078,Turkish black tea with bergamot DOĞUŞ,8.90,500g,,,Arbata - kava / Juodoji arbata,8690719111078,,
8682033159003,Turkish coffee PALA EFENDI,2.99,100g,,,Arbata - kava / Kava,8682033159003,,
8697436553259,Turkish dessert Kemal Pasha CILOLGU,2.60,150g,,,,8697436553259,,
8710819003391,Turkish garlic sauce GALA,5.49,520g,,,Padažai - pastos ir užtepėlės,8710819003391,,
8690627023401,Turkish ground coffee KURUKAHVECI,9.95,250g,"Paruošimas: Šaltame vandenyje gerai ir kruopščiai išmaišoma ir ištirpinima kava (1 - 2 arbatiniai šaukšteliai puodeliui) ir pageidajaumas cukraus kiekis. Kava pradedama virti ant labai mažos ugnies. Maišyti negalima, užvirti nereikia. Tik pakilus putai, kavą supilti į tradicinį turkišką kavos puodelį ir kava paruošta.",,Arbata - kava / Kava,8690627023401,,
8690627121206,Turkish ground coffee KURUKAHVECI,4.50,100g,"Paruošimas: Šaltame vandenyje gerai ir kruopščiai išmaišoma ir ištirpinima kava (1 - 2 arbatiniai šaukšteliai puodeliui) ir pageidajaumas cukraus kiekis. Kava pradedama virti ant labai mažos ugnies. Maišyti negalima, užvirti nereikia. Tik pakilus putai, kavą supilti į tradicinį turkišką kavos puodelį ir kava paruošta.",Turkey,Arbata - kava / Kava,8690627121206,,
8690629310493,Turkish pudding DR. OETKER,0.75,129g,,Turkey,,8690629310493,,
8690629229658,Turkish pudding DR. OETKER,0.99,139g,,Turkey,,8690629229658,,
8690906001601,Turkish pudding dessert BAŞAK,2.50,200g,"Paruošimas: supilkite mišinį į 750ml pieno ir virkite ant vidutinės ugnies kol užvirs, užvirus nuimkite nuo ugnies ir šiek tiek atvėsus supilstykite į indelius. Patiekite šaltą.",,,8690906001601,,
8699580000047,Turkish sage tea DOGADAN,3.00,26g,,,Arbata - kava / Žolelių arbata,8699580000047,,
8690629229887,Turkish semolina dessert DR.OETKER,1.60,162g,,,,8690629229887,,
8697436521241,Turkish sugar threads with pistachios CILOGLU,6.50,250g,,,,8697436521241,,
4772122010583,Turkiskas Septyniu Prieskoniu Misinys,3.49,100g,,,,4772122010583,,
86301006,Turkiski kavos Rinkinis AYTEK,79.90,,,,,86301006,,
86301004,Turkiski kavos dzezva AYTEK,19.90,,,,,86301004,,
86301005,Turkiski kavos padeklas AYTEK,25.50,,,,,86301005,,
86301003,Turkiski kavos puodeliu AYTEK,17.25,,,,,86301003,,
8681925066344,Turkiski riestainiai su sezamo seklos SIMIT 4vnt,6.90,420g,,,,8681925066344,,
4031759645057,Turkiška pica (lahmacun) BEYNUR,9.90,330g,,,,4031759645057,,
8693641021248,Turkiškas delight with lemon SEBAHAT,6.50,350g,,Turkey,Saldumynai (chalva - lokumas - šokoladas - batonėliai),8693641021248,,
4262457391902,Turkiškas malonumas tarp mini sausainių ALIBABA,2.99,200g,,,,4262457391902,,
4772122002205,Turkiškas septynių prieskonių mišinys,3.55,80g,,,,4772122002205,,
8697217001887,Turkiškas skanėstas su lazdynai ir granatais USAS,5.90,350g,,,,8697217001887,,
4262457391759,Turkiškas skanėstas tarp mini sausainių ALIBABA,2.50,220g,,,,4262457391759,,
4262457391742,Turkiškas skanėstas tarp mini sausainių ALIBABA ,2.50,220g,,,,4262457391742,,
4262457391896,Turkiškas skanėstas tarp pirštų sausainių ALIBABA,3.50,320g,,,,4262457391896,,
4262457391704,Turkiškas skanėstas tarp sausainių KEYFS,0.60,30g,,,,4262457391704,,
4262457391735,Turkiškas skanėstas tarp sausainių KEYFS ,0.60,30g,,,,4262457391735,,
4262457391728,Turkiškas skanėstas tarp sausainių KEYFS ,0.60,30g,,,,4262457391728,,
4262457391711,Turkiškas skanėstas tarp sausainių KEYFS  (kopija),0.60,30g,,,,4262457391711,,
4740056080910,Turkiški dumplingai su jautienos įdaru,6.90,600g,,,,4740056080910,,
4260637862914,"Turkiški lokumai su abrikosais, žemės riešutais ir migdolais ALIBABA",3.95,300g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),4260637862914,,
4260637861108,"Turkiški lokumai su abrikosais, žemės riešutais ir migdolais KEYFS",7.00,300g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),4260637861108,,
4260637861207,Turkiški lokumai su datulių pasta ir žemės riešutų KEYFS,7.49,300g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),4260637861207,,
4260637861085,Turkiški lokumai su datulių pasta ir žemės riešutų KEYFS (kopija),7.90,300g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),4260637861085,,
4260637861146,Turkiški lokumai su granatais ir pistacijomis KEYFS,9.50,300g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),4260637861146,,
4260637861214,Turkiški lokumai su granatais ir pistacijomis KEYFS (kopija),3.50,300g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),4260637861214,,
4260637862952,Turkiški lokumai su granatais ir žemės riešutais ALIBABA,4.90,300g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),4260637862952,,
4260637862938,Turkiški lokumai su granatais ir žemės riešutais ALIBABA,8.90,300g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),4260637862938,,
4260637861122,Turkiški lokumai su granatais ir žemės riešutais KEYFS,9.90,300g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),4260637861122,,
4260637861160,Turkiški lokumai su juodųjų gervuogių uogomis KEYFS,5.90,300g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),4260637861160,,
4260637861115,"Turkiški lokumai su morkomis, žemės riešutais ir kokosais KEYFS",3.95,300g,,,Saldumynai (chalva - lokumas - šokoladas - batonėliai),4260637861115,,
